ZIP,COUNTYNAME,STATE,STCOUNTYFP,CLASSFP,CITY_NAME,
35295,Jefferson County,AL,1073,H1,#N/A,
35119,Jefferson County,AL,1073,H1,NEW CASTLE,
35015,Jefferson County,AL,1073,H1,ALTON,
35139,Jefferson County,AL,1073,H1,GRAYSVILLE,
35111,Jefferson County,AL,1073,H1,MC CALLA,
35073,Jefferson County,AL,1073,H1,DORA,
35117,Jefferson County,AL,1073,H1,GARDENDALE,
35216,Jefferson County,AL,1073,H1,BIRMINGHAM,
35223,Jefferson County,AL,1073,H1,VESTAVIA,
35020,Jefferson County,AL,1073,H1,BESSEMER,
35242,Jefferson County,AL,1073,H1,BIRMINGHAM,
35234,Jefferson County,AL,1073,H1,BIRMINGHAM,
35231,Jefferson County,AL,1073,H1,BIRMINGHAM,
35220,Jefferson County,AL,1073,H1,CENTER POINT,
35229,Jefferson County,AL,1073,H1,#N/A,
35123,Jefferson County,AL,1073,H1,PALMERDALE,
35060,Jefferson County,AL,1073,H1,DOCENA,
35293,Jefferson County,AL,1073,H1,#N/A,
35206,Jefferson County,AL,1073,H1,BIRMINGHAM,
35226,Jefferson County,AL,1073,H1,HOOVER,
35213,Jefferson County,AL,1073,H1,BIRMINGHAM,
35228,Jefferson County,AL,1073,H1,BIRMINGHAM,
35063,Jefferson County,AL,1073,H1,EMPIRE,
35255,Jefferson County,AL,1073,H1,BIRMINGHAM,
35146,Jefferson County,AL,1073,H1,SPRINGVILLE,
35249,Jefferson County,AL,1073,H1,#N/A,
35064,Jefferson County,AL,1073,H1,FAIRFIELD,
35005,Jefferson County,AL,1073,H1,ADAMSVILLE,
35021,Jefferson County,AL,1073,H1,BESSEMER,
35036,Jefferson County,AL,1073,H1,BROOKSIDE,
35285,Jefferson County,AL,1073,H1,#N/A,
35080,Jefferson County,AL,1073,H1,HELENA,
35094,Jefferson County,AL,1073,H1,LEEDS,
35068,Jefferson County,AL,1073,H1,FULTONDALE,
35071,Jefferson County,AL,1073,H1,GARDENDALE,
35118,Jefferson County,AL,1073,H1,MULGA,
35204,Jefferson County,AL,1073,H1,BIRMINGHAM,
35203,Jefferson County,AL,1073,H1,BIRMINGHAM,
35221,Jefferson County,AL,1073,H1,BIRMINGHAM,
35201,Jefferson County,AL,1073,H1,BIRMINGHAM,
35233,Jefferson County,AL,1073,H1,BIRMINGHAM,
35266,Jefferson County,AL,1073,H1,VESTAVIA HILLS,
35259,Jefferson County,AL,1073,H1,BIRMINGHAM,
35260,Jefferson County,AL,1073,H1,BIRMINGHAM,
35253,Jefferson County,AL,1073,H1,BIRMINGHAM,
35261,Jefferson County,AL,1073,H1,BIRMINGHAM,
35148,Jefferson County,AL,1073,H1,SUMITON,
35142,Jefferson County,AL,1073,H1,SHANNON,
35586,Lamar County,AL,1075,H1,SULLIGENT,
35574,Lamar County,AL,1075,H1,KENNEDY,
35544,Lamar County,AL,1075,H1,BEAVERTON,
35552,Lamar County,AL,1075,H1,DETROIT,
35576,Lamar County,AL,1075,H1,MILLPORT,
35592,Lamar County,AL,1075,H1,VERNON,
35555,Lamar County,AL,1075,H1,FAYETTE,
35570,Lamar County,AL,1075,H1,HAMILTON,
35563,Lamar County,AL,1075,H1,GUIN,
35677,Lauderdale County,AL,1077,H1,WATERLOO,
35614,Lauderdale County,AL,1077,H1,ATHENS,
35617,Lauderdale County,AL,1077,H1,CLOVERDALE,
35633,Lauderdale County,AL,1077,H1,FLORENCE,
35648,Lauderdale County,AL,1077,H1,LEXINGTON,
35630,Lauderdale County,AL,1077,H1,FLORENCE,
35634,Lauderdale County,AL,1077,H1,FLORENCE,
35652,Lauderdale County,AL,1077,H1,ROGERSVILLE,
35631,Lauderdale County,AL,1077,H1,FLORENCE,
35645,Lauderdale County,AL,1077,H1,KILLEN,
35610,Lauderdale County,AL,1077,H1,ANDERSON,
35632,Lauderdale County,AL,1077,H1,#N/A,
35650,Lawrence County,AL,1079,H1,MOULTON,
35672,Lawrence County,AL,1079,H1,TOWN CREEK,
35643,Lawrence County,AL,1079,H1,HILLSBORO,
35651,Lawrence County,AL,1079,H1,MOUNT HOPE,
35603,Lawrence County,AL,1079,H1,DECATUR,
35618,Lawrence County,AL,1079,H1,COURTLAND,
35654,Lawrence County,AL,1079,H1,RUSSELLVILLE,
35673,Lawrence County,AL,1079,H1,TRINITY,
35619,Lawrence County,AL,1079,H1,DANVILLE,
36865,Lee County,AL,1081,H1,NOTASULGA,
36832,Lee County,AL,1081,H1,AUBURN,
36804,Lee County,AL,1081,H1,OPELIKA,
36849,Lee County,AL,1081,H1,#N/A,
36867,Lee County,AL,1081,H1,PHENIX CITY,
36801,Lee County,AL,1081,H1,OPELIKA,
36831,Lee County,AL,1081,H1,AUBURN,
36877,Lee County,AL,1081,H1,SMITHS STATION,
36852,Lee County,AL,1081,H1,CUSSETA,
36830,Lee County,AL,1081,H1,AUBURN,
36854,Lee County,AL,1081,H1,VALLEY,
36874,Lee County,AL,1081,H1,SALEM,
36866,Lee County,AL,1081,H1,NOTASULGA,
36870,Lee County,AL,1081,H1,PHENIX CITY,
36850,Lee County,AL,1081,H1,CAMP HILL,
36879,Lee County,AL,1081,H1,AUBURN,
36803,Lee County,AL,1081,H1,OPELIKA,
35611,Limestone County,AL,1083,H1,ATHENS,
35612,Limestone County,AL,1083,H1,ATHENS,
35739,Limestone County,AL,1083,H1,ARDMORE,
35749,Limestone County,AL,1083,H1,HARVEST,
35613,Limestone County,AL,1083,H1,ATHENS,
35610,Limestone County,AL,1083,H1,ANDERSON,
35652,Limestone County,AL,1083,H1,ROGERSVILLE,
35649,Limestone County,AL,1083,H1,MOORESVILLE,
35757,Limestone County,AL,1083,H1,MADISON,
35671,Limestone County,AL,1083,H1,TANNER,
35620,Limestone County,AL,1083,H1,ELKMONT,
35742,Limestone County,AL,1083,H1,CAPSHAW,
35773,Limestone County,AL,1083,H1,TONEY,
35647,Limestone County,AL,1083,H1,ELKMONT,
35615,Limestone County,AL,1083,H1,BELLE MINA,
35756,Limestone County,AL,1083,H1,MADISON,
35614,Limestone County,AL,1083,H1,ATHENS,
36047,Lowndes County,AL,1085,H1,LETOHATCHEE,
36775,Lowndes County,AL,1085,H1,SARDIS,
36040,Lowndes County,AL,1085,H1,HAYNEVILLE,
36761,Lowndes County,AL,1085,H1,MINTER,
36752,Lowndes County,AL,1085,H1,LOWNDESBORO,
36785,Lowndes County,AL,1085,H1,TYLER,
36043,Lowndes County,AL,1085,H1,HOPE HULL,
36032,Lowndes County,AL,1085,H1,FORT DEPOSIT,
36701,Lowndes County,AL,1085,H1,SELMA,
36830,Macon County,AL,1087,H1,AUBURN,
36866,Macon County,AL,1087,H1,NOTASULGA,
36832,Macon County,AL,1087,H1,AUBURN,
36013,Macon County,AL,1087,H1,#N/A,
36075,Macon County,AL,1087,H1,SHORTER,
36083,Macon County,AL,1087,H1,TUSKEGEE,
36088,Macon County,AL,1087,H1,TUSKEGEE,
36804,Macon County,AL,1087,H1,OPELIKA,
36078,Macon County,AL,1087,H1,TALLASSEE,
36029,Macon County,AL,1087,H1,FITZPATRICK,
36039,Macon County,AL,1087,H1,#N/A,
36089,Macon County,AL,1087,H1,UNION SPRINGS,
36860,Macon County,AL,1087,H1,HURTSBORO,
36879,Macon County,AL,1087,H1,AUBURN,
36087,Macon County,AL,1087,H1,TUSKEGEE INSTITUTE,
35806,Madison County,AL,1089,H1,HUNTSVILLE,
35807,Madison County,AL,1089,H1,HUNTSVILLE,
35897,Madison County,AL,1089,H1,#N/A,
35750,Madison County,AL,1089,H1,HAZEL GREEN,
35814,Madison County,AL,1089,H1,HUNTSVILLE,
35899,Madison County,AL,1089,H1,#N/A,
35893,Madison County,AL,1089,H1,#N/A,
35810,Madison County,AL,1089,H1,HUNTSVILLE,
35805,Madison County,AL,1089,H1,HUNTSVILLE,
35748,Madison County,AL,1089,H1,GURLEY,
35756,Madison County,AL,1089,H1,MADISON,
35815,Madison County,AL,1089,H1,HUNTSVILLE,
35767,Madison County,AL,1089,H1,RYLAND,
35763,Madison County,AL,1089,H1,OWENS CROSS ROADS,
35758,Madison County,AL,1089,H1,MADISON,
35803,Madison County,AL,1089,H1,HUNTSVILLE,
35808,Madison County,AL,1089,H1,HUNTSVILLE,
35773,Madison County,AL,1089,H1,TONEY,
35804,Madison County,AL,1089,H1,HUNTSVILLE,
35760,Madison County,AL,1089,H1,NEW HOPE,
35762,Madison County,AL,1089,H1,NORMAL,
35895,Madison County,AL,1089,H1,#N/A,
35898,Madison County,AL,1089,H1,#N/A,
35741,Madison County,AL,1089,H1,BROWNSBORO,
35759,Madison County,AL,1089,H1,MERIDIANVILLE,
35739,Madison County,AL,1089,H1,ARDMORE,
35776,Madison County,AL,1089,H1,WOODVILLE,
35812,Madison County,AL,1089,H1,HUNTSVILLE,
35802,Madison County,AL,1089,H1,HUNTSVILLE,
35816,Madison County,AL,1089,H1,HUNTSVILLE,
35757,Madison County,AL,1089,H1,MADISON,
35813,Madison County,AL,1089,H1,HUNTSVILLE,
35809,Madison County,AL,1089,H1,#N/A,
35896,Madison County,AL,1089,H1,#N/A,
35801,Madison County,AL,1089,H1,HUNTSVILLE,
35749,Madison County,AL,1089,H1,HARVEST,
35761,Madison County,AL,1089,H1,NEW MARKET,
35811,Madison County,AL,1089,H1,HUNTSVILLE,
35824,Madison County,AL,1089,H1,HUNTSVILLE,
35894,Madison County,AL,1089,H1,#N/A,
36745,Marengo County,AL,1091,H1,#N/A,
36738,Marengo County,AL,1091,H1,FAUNSDALE,
36728,Marengo County,AL,1091,H1,CATHERINE,
36722,Marengo County,AL,1091,H1,ARLINGTON,
36904,Marengo County,AL,1091,H1,BUTLER,
36763,Marengo County,AL,1091,H1,MYRTLEWOOD,
36784,Marengo County,AL,1091,H1,THOMASVILLE,
36751,Marengo County,AL,1091,H1,LOWER PEACH TREE,
36732,Marengo County,AL,1091,H1,DEMOPOLIS,
36748,Marengo County,AL,1091,H1,LINDEN,
36754,Marengo County,AL,1091,H1,ARLINGTON,
36736,Marengo County,AL,1091,H1,DIXONS MILLS,
36783,Marengo County,AL,1091,H1,LINDEN,
36782,Marengo County,AL,1091,H1,SWEET WATER,
36773,Marengo County,AL,1091,H1,SAFFORD,
36742,Marengo County,AL,1091,H1,GALLION,
36764,Marengo County,AL,1091,H1,NANAFALIA,
36786,Marengo County,AL,1091,H1,UNIONTOWN,
36769,Marengo County,AL,1091,H1,PINE HILL,
35565,Marion County,AL,1093,H1,HALEYVILLE,
35552,Marion County,AL,1093,H1,DETROIT,
35571,Marion County,AL,1093,H1,HACKLEBURG,
35581,Marion County,AL,1093,H1,PHIL CAMPBELL,
35570,Marion County,AL,1093,H1,HAMILTON,
35594,Marion County,AL,1093,H1,WINFIELD,
35563,Marion County,AL,1093,H1,GUIN,
35564,Marion County,AL,1093,H1,HACKLEBURG,
35593,Marion County,AL,1093,H1,RED BAY,
35548,Marion County,AL,1093,H1,BRILLIANT,
35554,Marion County,AL,1093,H1,CARBON HILL,
35543,Marion County,AL,1093,H1,BEAR CREEK,
35016,Marshall County,AL,1095,H1,ARAB,
35976,Marshall County,AL,1095,H1,GUNTERSVILLE,
35087,Marshall County,AL,1095,H1,JOPPA,
35975,Marshall County,AL,1095,H1,GERALDINE,
35754,Marshall County,AL,1095,H1,LACEYS SPRING,
35747,Marshall County,AL,1095,H1,GRANT,
35755,Marshall County,AL,1095,H1,LANGSTON,
35962,Marshall County,AL,1095,H1,CROSSVILLE,
35956,Marshall County,AL,1095,H1,BOAZ,
35964,Marshall County,AL,1095,H1,DOUGLAS,
35175,Marshall County,AL,1095,H1,UNION GROVE,
35760,Marshall County,AL,1095,H1,NEW HOPE,
35776,Marshall County,AL,1095,H1,WOODVILLE,
35957,Marshall County,AL,1095,H1,BOAZ,
35980,Marshall County,AL,1095,H1,HORTON,
35769,Marshall County,AL,1095,H1,SCOTTSBORO,
35951,Marshall County,AL,1095,H1,ALBERTVILLE,
35950,Marshall County,AL,1095,H1,ALBERTVILLE,
35952,Marshall County,AL,1095,H1,ALTOONA,
36688,Mobile County,AL,1097,H1,#N/A,
36505,Mobile County,AL,1097,H1,AXIS,
36618,Mobile County,AL,1097,H1,MOBILE,
36608,Mobile County,AL,1097,H1,MOBILE,
36611,Mobile County,AL,1097,H1,MOBILE,
36602,Mobile County,AL,1097,H1,MOBILE,
36590,Mobile County,AL,1097,H1,THEODORE,
36670,Mobile County,AL,1097,H1,MOBILE,
36560,Mobile County,AL,1097,H1,MOUNT VERNON,
36521,Mobile County,AL,1097,H1,CHUNCHULA,
36575,Mobile County,AL,1097,H1,SEMMES,
36544,Mobile County,AL,1097,H1,IRVINGTON,
36619,Mobile County,AL,1097,H1,MOBILE,
36652,Mobile County,AL,1097,H1,MOBILE,
36685,Mobile County,AL,1097,H1,MOBILE,
36528,Mobile County,AL,1097,H1,DAUPHIN ISLAND,
36522,Mobile County,AL,1097,H1,CITRONELLE,
36525,Mobile County,AL,1097,H1,CREOLA,
36571,Mobile County,AL,1097,H1,SARALAND,
36572,Mobile County,AL,1097,H1,SATSUMA,
36582,Mobile County,AL,1097,H1,THEODORE,
36603,Mobile County,AL,1097,H1,MOBILE,
36606,Mobile County,AL,1097,H1,MOBILE,
36689,Mobile County,AL,1097,H1,MOBILE,
36644,Mobile County,AL,1097,H1,#N/A,
36675,Mobile County,AL,1097,H1,#N/A,
36523,Mobile County,AL,1097,H1,CODEN,
36604,Mobile County,AL,1097,H1,MOBILE,
36695,Mobile County,AL,1097,H1,MOBILE,
36587,Mobile County,AL,1097,H1,WILMER,
36617,Mobile County,AL,1097,H1,MOBILE,
36691,Mobile County,AL,1097,H1,MOBILE,
36509,Mobile County,AL,1097,H1,BAYOU LA BATRE,
36640,Mobile County,AL,1097,H1,MOBILE,
36663,Mobile County,AL,1097,H1,MOBILE,
36512,Mobile County,AL,1097,H1,BUCKS,
36612,Mobile County,AL,1097,H1,MOBILE,
36693,Mobile County,AL,1097,H1,MOBILE,
36601,Mobile County,AL,1097,H1,MOBILE,
36660,Mobile County,AL,1097,H1,MOBILE,
36568,Mobile County,AL,1097,H1,SAINT ELMO,
36605,Mobile County,AL,1097,H1,MOBILE,
36671,Mobile County,AL,1097,H1,CHICKASAW,
36609,Mobile County,AL,1097,H1,MOBILE,
36616,Mobile County,AL,1097,H1,MOBILE,
36541,Mobile County,AL,1097,H1,GRAND BAY,
36610,Mobile County,AL,1097,H1,MOBILE,
36607,Mobile County,AL,1097,H1,MOBILE,
36613,Mobile County,AL,1097,H1,MOBILE,
36615,Mobile County,AL,1097,H1,MOBILE,
36633,Mobile County,AL,1097,H1,MOBILE,
36033,Monroe County,AL,1099,H1,GEORGIANA,
36481,Monroe County,AL,1099,H1,VREDENBURGH,
36460,Monroe County,AL,1099,H1,MONROEVILLE,
36444,Monroe County,AL,1099,H1,FRANKLIN,
36751,Monroe County,AL,1099,H1,LOWER PEACH TREE,
36401,Monroe County,AL,1099,H1,EVERGREEN,
36470,Monroe County,AL,1099,H1,PERDUE HILL,
36482,Monroe County,AL,1099,H1,GROVE HILL,
36471,Monroe County,AL,1099,H1,PETERMAN,
36502,Monroe County,AL,1099,H1,ATMORE,
36480,Monroe County,AL,1099,H1,URIAH,
36768,Monroe County,AL,1099,H1,PINE APPLE,
36445,Monroe County,AL,1099,H1,FRISCO CITY,
36425,Monroe County,AL,1099,H1,BEATRICE,
36726,Monroe County,AL,1099,H1,CAMDEN,
36475,Monroe County,AL,1099,H1,REPTON,
36439,Monroe County,AL,1099,H1,EXCEL,
36458,Monroe County,AL,1099,H1,MEXIA,
36105,Montgomery County,AL,1101,H1,MONTGOMERY,
36117,Montgomery County,AL,1101,H1,MONTGOMERY,
36069,Montgomery County,AL,1101,H1,RAMER,
36124,Montgomery County,AL,1101,H1,MONTGOMERY,
36118,Montgomery County,AL,1101,H1,#N/A,
36029,Montgomery County,AL,1101,H1,FITZPATRICK,
36054,Montgomery County,AL,1101,H1,MILLBROOK,
36065,Montgomery County,AL,1101,H1,PINE LEVEL,
36106,Montgomery County,AL,1101,H1,MONTGOMERY,
36064,Montgomery County,AL,1101,H1,PIKE ROAD,
36110,Montgomery County,AL,1101,H1,MONTGOMERY,
36036,Montgomery County,AL,1101,H1,GRADY,
36119,Montgomery County,AL,1101,H1,#N/A,
36116,Montgomery County,AL,1101,H1,MONTGOMERY,
36041,Montgomery County,AL,1101,H1,HIGHLAND HOME,
36130,Montgomery County,AL,1101,H1,#N/A,
36109,Montgomery County,AL,1101,H1,MONTGOMERY,
36113,Montgomery County,AL,1101,H1,MONTGOMERY,
36123,Montgomery County,AL,1101,H1,MONTGOMERY,
36111,Montgomery County,AL,1101,H1,MONTGOMERY,
36101,Montgomery County,AL,1101,H1,MONTGOMERY,
36102,Montgomery County,AL,1101,H1,MONTGOMERY,
36121,Montgomery County,AL,1101,H1,MONTGOMERY,
36052,Montgomery County,AL,1101,H1,PIKE ROAD,
36104,Montgomery County,AL,1101,H1,MONTGOMERY,
36043,Montgomery County,AL,1101,H1,HOPE HULL,
36013,Montgomery County,AL,1101,H1,#N/A,
36047,Montgomery County,AL,1101,H1,LETOHATCHEE,
36057,Montgomery County,AL,1101,H1,MOUNT MEIGS,
36107,Montgomery County,AL,1101,H1,MONTGOMERY,
36125,Montgomery County,AL,1101,H1,MONTGOMERY,
36046,Montgomery County,AL,1101,H1,LAPINE,
36120,Montgomery County,AL,1101,H1,MONTGOMERY,
36103,Montgomery County,AL,1101,H1,MONTGOMERY,
36114,Montgomery County,AL,1101,H1,#N/A,
36112,Montgomery County,AL,1101,H1,#N/A,
36108,Montgomery County,AL,1101,H1,MONTGOMERY,
36115,Montgomery County,AL,1101,H1,MONTGOMERY,
36131,Montgomery County,AL,1101,H1,#N/A,
35601,Morgan County,AL,1103,H1,DECATUR,
35622,Morgan County,AL,1103,H1,FALKVILLE,
35754,Morgan County,AL,1103,H1,LACEYS SPRING,
35603,Morgan County,AL,1103,H1,DECATUR,
35175,Morgan County,AL,1103,H1,UNION GROVE,
35087,Morgan County,AL,1103,H1,JOPPA,
35602,Morgan County,AL,1103,H1,DECATUR,
35673,Morgan County,AL,1103,H1,TRINITY,
35775,Morgan County,AL,1103,H1,VALHERMOSO SPRINGS,
35019,Morgan County,AL,1103,H1,BAILEYTON,
35016,Morgan County,AL,1103,H1,ARAB,
35670,Morgan County,AL,1103,H1,SOMERVILLE,
35640,Morgan County,AL,1103,H1,HARTSELLE,
35621,Morgan County,AL,1103,H1,EVA,
35619,Morgan County,AL,1103,H1,DANVILLE,
35179,Morgan County,AL,1103,H1,VINEMONT,
36773,Perry County,AL,1105,H1,SAFFORD,
36756,Perry County,AL,1105,H1,MARION,
36786,Perry County,AL,1105,H1,UNIONTOWN,
35042,Perry County,AL,1105,H1,CENTREVILLE,
36765,Perry County,AL,1105,H1,NEWBERN,
36701,Perry County,AL,1105,H1,SELMA,
36728,Perry County,AL,1105,H1,CATHERINE,
36759,Perry County,AL,1105,H1,MARION JUNCTION,
35466,Pickens County,AL,1107,H1,GORDO,
35461,Pickens County,AL,1107,H1,ETHELSVILLE,
35481,Pickens County,AL,1107,H1,REFORM,
35442,Pickens County,AL,1107,H1,ALICEVILLE,
35555,Pickens County,AL,1107,H1,FAYETTE,
35574,Pickens County,AL,1107,H1,KENNEDY,
35447,Pickens County,AL,1107,H1,CARROLLTON,
35471,Pickens County,AL,1107,H1,ETHELSVILLE,
35576,Pickens County,AL,1107,H1,MILLPORT,
36005,Pike County,AL,1109,H1,BANKS,
36082,Pike County,AL,1109,H1,#N/A,
36010,Pike County,AL,1109,H1,BRUNDIDGE,
36079,Pike County,AL,1109,H1,TROY,
36081,Pike County,AL,1109,H1,TROY,
36035,Pike County,AL,1109,H1,GOSHEN,
36034,Pike County,AL,1109,H1,GLENWOOD,
36049,Pike County,AL,1109,H1,LUVERNE,
36264,Randolph County,AL,1111,H1,HEFLIN,
36276,Randolph County,AL,1111,H1,WADLEY,
36280,Randolph County,AL,1111,H1,WOODLAND,
36258,Randolph County,AL,1111,H1,DELTA,
36274,Randolph County,AL,1111,H1,ROANOKE,
36278,Randolph County,AL,1111,H1,WEDOWEE,
36266,Randolph County,AL,1111,H1,LINEVILLE,
36263,Randolph County,AL,1111,H1,GRAHAM,
36804,Russell County,AL,1113,H1,OPELIKA,
36860,Russell County,AL,1113,H1,HURTSBORO,
36871,Russell County,AL,1113,H1,PITTSVIEW,
36869,Russell County,AL,1113,H1,PHENIX CITY,
36867,Russell County,AL,1113,H1,PHENIX CITY,
36875,Russell County,AL,1113,H1,SEALE,
36858,Russell County,AL,1113,H1,HATCHECHUBBEE,
36027,Russell County,AL,1113,H1,EUFAULA,
36877,Russell County,AL,1113,H1,SMITHS STATION,
36870,Russell County,AL,1113,H1,PHENIX CITY,
36856,Russell County,AL,1113,H1,FORT MITCHELL,
36851,Russell County,AL,1113,H1,COTTONTON,
36868,Russell County,AL,1113,H1,PHENIX CITY,
36874,Russell County,AL,1113,H1,SALEM,
35054,St. Clair County,AL,1115,H1,CROPWELL,
35094,St. Clair County,AL,1115,H1,LEEDS,
35135,St. Clair County,AL,1115,H1,PELL CITY,
35972,St. Clair County,AL,1115,H1,GALLANT,
35182,St. Clair County,AL,1115,H1,WATTSVILLE,
35178,St. Clair County,AL,1115,H1,VINCENT,
35120,St. Clair County,AL,1115,H1,ODENVILLE,
35004,St. Clair County,AL,1115,H1,MOODY,
35131,St. Clair County,AL,1115,H1,RAGLAND,
35146,St. Clair County,AL,1115,H1,SPRINGVILLE,
35052,St. Clair County,AL,1115,H1,MOODY,
35987,St. Clair County,AL,1115,H1,STEELE,
35121,St. Clair County,AL,1115,H1,ONEONTA,
35125,St. Clair County,AL,1115,H1,PELL CITY,
35906,St. Clair County,AL,1115,H1,GADSDEN,
35133,St. Clair County,AL,1115,H1,PINSON,
35903,St. Clair County,AL,1115,H1,GADSDEN,
35173,St. Clair County,AL,1115,H1,TRUSSVILLE,
35112,St. Clair County,AL,1115,H1,MARGARET,
35128,St. Clair County,AL,1115,H1,PELL CITY,
35953,St. Clair County,AL,1115,H1,ASHVILLE,
35124,Shelby County,AL,1117,H1,PELHAM,
35051,Shelby County,AL,1117,H1,COLUMBIANA,
35078,Shelby County,AL,1117,H1,HARPERSVILLE,
35143,Shelby County,AL,1117,H1,SHELBY,
35178,Shelby County,AL,1117,H1,VINCENT,
35128,Shelby County,AL,1117,H1,PELL CITY,
35187,Shelby County,AL,1117,H1,WILTON,
35035,Shelby County,AL,1117,H1,BRIERFIELD,
35043,Shelby County,AL,1117,H1,CHELSEA,
35114,Shelby County,AL,1117,H1,ALABASTER,
35007,Shelby County,AL,1117,H1,ALABASTER,
35242,Shelby County,AL,1117,H1,BIRMINGHAM,
35094,Shelby County,AL,1117,H1,LEEDS,
35216,Shelby County,AL,1117,H1,BIRMINGHAM,
35243,Shelby County,AL,1117,H1,VESTAVIA,
35115,Shelby County,AL,1117,H1,MONTEVALLO,
35040,Shelby County,AL,1117,H1,CALERA,
35244,Shelby County,AL,1117,H1,HOOVER,
35022,Shelby County,AL,1117,H1,BESSEMER,
35080,Shelby County,AL,1117,H1,HELENA,
35238,Shelby County,AL,1117,H1,BIRMINGHAM,
35147,Shelby County,AL,1117,H1,STERRETT,
35137,Shelby County,AL,1117,H1,SAGINAW,
35185,Shelby County,AL,1117,H1,WESTOVER,
35186,Shelby County,AL,1117,H1,WILSONVILLE,
35176,Shelby County,AL,1117,H1,STERRETT,
35442,Sumter County,AL,1119,H1,ALICEVILLE,
35459,Sumter County,AL,1119,H1,EMELLE,
35460,Sumter County,AL,1119,H1,EPES,
36912,Sumter County,AL,1119,H1,LISMAN,
35477,Sumter County,AL,1119,H1,PANOLA,
35470,Sumter County,AL,1119,H1,LIVINGSTON,
36907,Sumter County,AL,1119,H1,CUBA,
36922,Sumter County,AL,1119,H1,WARD,
36901,Sumter County,AL,1119,H1,BELLAMY,
35464,Sumter County,AL,1119,H1,GAINESVILLE,
36925,Sumter County,AL,1119,H1,YORK,
36268,Talladega County,AL,1121,H1,MUNFORD,
35151,Talladega County,AL,1121,H1,SYLACAUGA,
36260,Talladega County,AL,1121,H1,EASTABOGA,
36203,Talladega County,AL,1121,H1,ANNISTON,
35044,Talladega County,AL,1121,H1,CHILDERSBURG,
35096,Talladega County,AL,1121,H1,LINCOLN,
35014,Talladega County,AL,1121,H1,ALPINE,
35150,Talladega County,AL,1121,H1,SYLACAUGA,
35072,Talladega County,AL,1121,H1,GOODWATER,
35149,Talladega County,AL,1121,H1,SYCAMORE,
35032,Talladega County,AL,1121,H1,BON AIR,
35160,Talladega County,AL,1121,H1,TALLADEGA,
35082,Talladega County,AL,1121,H1,SYLACAUGA,
35089,Tallapoosa County,AL,1123,H1,ALEXANDER CITY,
36251,Tallapoosa County,AL,1123,H1,ASHLAND,
35010,Tallapoosa County,AL,1123,H1,ALEXANDER CITY,
36850,Tallapoosa County,AL,1123,H1,CAMP HILL,
36078,Tallapoosa County,AL,1123,H1,TALLASSEE,
35072,Tallapoosa County,AL,1123,H1,GOODWATER,
36256,Tallapoosa County,AL,1123,H1,DAVISTON,
36861,Tallapoosa County,AL,1123,H1,JACKSONS GAP,
36276,Tallapoosa County,AL,1123,H1,WADLEY,
36849,Tallapoosa County,AL,1123,H1,#N/A,
36255,Tallapoosa County,AL,1123,H1,CRAGFORD,
36853,Tallapoosa County,AL,1123,H1,DADEVILLE,
36866,Tallapoosa County,AL,1123,H1,NOTASULGA,
36879,Tallapoosa County,AL,1123,H1,AUBURN,
35457,Tuscaloosa County,AL,1125,H1,#N/A,
35480,Tuscaloosa County,AL,1125,H1,FOSTERS,
35468,Tuscaloosa County,AL,1125,H1,#N/A,
35453,Tuscaloosa County,AL,1125,H1,COTTONDALE,
35486,Tuscaloosa County,AL,1125,H1,TUSCALOOSA,
35444,Tuscaloosa County,AL,1125,H1,BROOKWOOD,
35449,Tuscaloosa County,AL,1125,H1,COALING,
35405,Tuscaloosa County,AL,1125,H1,TUSCALOOSA,
35456,Tuscaloosa County,AL,1125,H1,DUNCANVILLE,
35402,Tuscaloosa County,AL,1125,H1,TUSCALOOSA,
35403,Tuscaloosa County,AL,1125,H1,TUSCALOOSA,
35466,Tuscaloosa County,AL,1125,H1,GORDO,
35478,Tuscaloosa County,AL,1125,H1,PETERSON,
35111,Tuscaloosa County,AL,1125,H1,MC CALLA,
35474,Tuscaloosa County,AL,1125,H1,MOUNDVILLE,
35546,Tuscaloosa County,AL,1125,H1,BERRY,
35188,Tuscaloosa County,AL,1125,H1,WOODSTOCK,
35452,Tuscaloosa County,AL,1125,H1,COKER,
35490,Tuscaloosa County,AL,1125,H1,VANCE,
35469,Tuscaloosa County,AL,1125,H1,FOSTERS,
35579,Tuscaloosa County,AL,1125,H1,OAKMAN,
35440,Tuscaloosa County,AL,1125,H1,ABERNANT,
35401,Tuscaloosa County,AL,1125,H1,TUSCALOOSA,
35475,Tuscaloosa County,AL,1125,H1,NORTHPORT,
35006,Tuscaloosa County,AL,1125,H1,ADGER,
35482,Tuscaloosa County,AL,1125,H1,SAMANTHA,
35463,Tuscaloosa County,AL,1125,H1,FOSTERS,
35404,Tuscaloosa County,AL,1125,H1,TUSCALOOSA,
35473,Tuscaloosa County,AL,1125,H1,NORTHPORT,
35476,Tuscaloosa County,AL,1125,H1,NORTHPORT,
35446,Tuscaloosa County,AL,1125,H1,BUHL,
35458,Tuscaloosa County,AL,1125,H1,ELROD,
35184,Tuscaloosa County,AL,1125,H1,WEST BLOCTON,
35555,Tuscaloosa County,AL,1125,H1,FAYETTE,
35406,Tuscaloosa County,AL,1125,H1,TUSCALOOSA,
35407,Tuscaloosa County,AL,1125,H1,TUSCALOOSA,
